,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
lambda1[11],0.323961038,2.187415842,0.017860176,0.047141468,-3.747408474,-0.504134186,0.122489798,1.005530206,5.319954174
lambda1[12],0.262453421,2.108964972,0.017219627,0.033171559,-4.041807683,-0.528877396,0.107997854,0.972917627,5.26207627
lambda1[13],0.262213999,2.163688863,0.017666446,0.046828227,-3.863082759,-0.555408982,0.101441499,0.939650119,5.034520704
lambda1[14],0.275956071,2.175158569,0.017760095,0.043785115,-3.836461846,-0.533864585,0.107296124,0.972116613,4.952802235
lambda1[15],-1.411916022,1.133961732,0.009258759,0.067460911,-4.085621632,-2.067425484,-1.240313246,-0.551409018,0.149852422
lambda1[16],0.262389759,2.054537546,0.016775229,0.042003179,-3.813176855,-0.504581771,0.111709875,0.978118895,4.748851945
lambda1[17],0.213145054,2.139053918,0.017465302,0.037374331,-4.121509613,-0.524425013,0.104102836,0.982416052,4.722031317
lambda1[18],0.226208148,2.187583452,0.017861544,0.05503782,-4.01829206,-0.520120029,0.110182879,0.965744511,4.917212305
lambda1[19],-0.86153349,1.019175755,0.008321535,0.045616222,-3.399542887,-1.375696984,-0.649566276,-0.126051145,0.557921872
lambda1[20],0.314868002,2.228220549,0.018193345,0.053569229,-3.712359629,-0.497294918,0.114944818,0.961877929,4.959832013
lambda1[21],0.122906331,2.306612917,0.018833416,0.062469928,-4.239005553,-0.577911661,0.081118657,0.92268032,4.698414167
lambda1[22],-1.15077461,1.106415778,0.009033847,0.061567519,-3.775340277,-1.779322782,-0.974733936,-0.310241793,0.416052609
lambda1[23],-0.593545022,1.844139121,0.015057333,0.066428058,-5.388642087,-1.165969189,-0.185180126,0.345643286,2.165452878
lambda1[24],0.2762503,2.181973924,0.017815742,0.05947012,-3.860320411,-0.511259757,0.102354431,0.964581548,5.04602811
lambda2[1],-0.077982485,1.057580711,0.00863511,0.022126272,-2.297817551,-0.353997206,-0.022687826,0.244894947,1.856494269
lambda2[2],0.239914419,0.875891223,0.007151622,0.029513352,-1.118594087,-0.15533133,0.08010843,0.460631778,2.49512321
lambda2[3],-0.199201435,0.718007451,0.005862506,0.017053273,-1.952654096,-0.459469043,-0.086554085,0.138925607,1.064243397
lambda2[4],-0.112541474,1.08797556,0.008883283,0.028560431,-2.42826187,-0.369914321,-0.033405824,0.240842345,1.823720451
lambda2[5],-0.103054494,1.064809332,0.008694132,0.02294834,-2.38302638,-0.363917861,-0.027768401,0.232610754,1.810457802
lambda2[6],-0.018673623,0.952030568,0.007773297,0.021653319,-2.065243597,-0.314302927,-0.011997614,0.269789992,1.918634337
lambda2[7],-0.100224141,1.024370514,0.00836395,0.022622425,-2.416845936,-0.363131465,-0.031832303,0.238586941,1.696314573
lambda2[8],0.267837649,0.925179812,0.007554062,0.040096269,-1.03964371,-0.140818549,0.084787756,0.483970172,2.528733896
lambda2[9],-0.170410282,0.656693763,0.005361882,0.022407094,-1.735237019,-0.407465201,-0.079104687,0.142239349,0.958033924
lambda2[10],0.303701325,0.890798148,0.007273336,0.036987518,-0.994897201,-0.117685469,0.109419383,0.530330074,2.627579453
lambda2[11],0.559794526,0.995651925,0.008129464,0.057581242,-0.576496806,-0.018231804,0.241816966,0.842386502,3.328659493
lambda2[12],0.081113924,0.910879337,0.007437299,0.017835404,-1.651308875,-0.254854241,0.019237832,0.333089653,2.205077329
lambda2[13],-0.125579907,1.024576888,0.008365635,0.024753885,-2.607891505,-0.364377974,-0.026511803,0.249360736,1.750005006
lambda2[14],0.069946254,0.955395559,0.007800772,0.024595676,-1.700526882,-0.263373895,0.016103062,0.319521743,2.203017145
lambda2[15],-0.124618713,1.06070464,0.008660617,0.027493281,-2.570828365,-0.374370199,-0.034565241,0.226459641,1.765188903
lambda2[16],-0.135980452,1.12590011,0.009192936,0.035014479,-2.388093245,-0.379362747,-0.031588679,0.234525021,1.657525347
lambda2[17],-0.065273897,0.941715357,0.007689074,0.018077701,-2.179079629,-0.343502658,-0.019223685,0.253828514,1.839070261
lambda2[18],-0.129225636,0.876800366,0.007159045,0.020992695,-2.199049672,-0.380691835,-0.040443906,0.208857916,1.477339551
lambda2[19],-0.098885468,0.961496397,0.007850585,0.019109906,-2.339812783,-0.368209015,-0.027171613,0.250787086,1.756536058
lambda2[20],0.040905957,0.906757538,0.007403644,0.02392302,-1.810888904,-0.275535545,0.007939089,0.307123008,2.101747723
lambda2[21],0.256117743,0.701663637,0.00572906,0.028798221,-0.896870696,-0.104322623,0.114934643,0.517883856,1.996895084
lambda2[22],-0.166480246,1.078441915,0.008805441,0.038200672,-2.621384271,-0.392331061,-0.041355669,0.21719336,1.573116422
lambda2[23],-0.050236238,0.964664871,0.007876456,0.020674749,-2.118975677,-0.331786838,-0.015622971,0.264307029,1.937749024
lambda2[24],-0.140963306,0.993170172,0.0081092,0.021344345,-2.499056313,-0.381449107,-0.036275686,0.214326384,1.654444689
