MatchID,HomeTeamName,AwayTeamName,PlayerID,PlayerName,PlayerSurname,PlayedTime,StatsID,StatsName,Value,Rank,Team,Position ,Location,Opposition,Home/Away ,FractionTime,Team Index,Opp Index,Player Name 
2024458,Italy,Switzerland,250090398,Federico,Chiesa,1450,1,Goals,0,3,Italy,Attack ,Italy,Switzerland,1,0.268518519,11,21,Federico Chiesa
2024468,Italy,Wales,250090398,Federico,Chiesa,5581,1,Goals,0,2,Italy,Attack ,Italy,Wales,1,1.033518519,11,24,Federico Chiesa
2024447,Turkey,Italy,250090398,Federico,Chiesa,775,1,Goals,0,3,Italy,Attack ,Italy,Turkey,1,0.143518519,11,22,Federico Chiesa
2024445,North Macedonia,Netherlands,250022169,Ferhan,Hasani,1585,1,Goals,0,3,North Macedonia,Attack,Netherlands,Netherlands,0,0.293518519,13,12,Ferhan Hasani
2024470,Finland,Belgium,250066695,Fredrik,Jensen,164,1,Goals,0,2,Finland,Attacking Midfield ,Russia,Belgium,0,0.03037037,7,2,Fredrik Jensen
2024460,Finland,Russia,250066695,Fredrik,Jensen,0,1,Goals,0,2,Finland,Attacking Midfield ,Russia,Russia,0,0,7,16,Fredrik Jensen
2024468,Italy,Wales,102225,Gareth,Bale,5128,1,Goals,0,2,Wales,Attack ,Italy,Italy,0,0.94962963,24,11,Gareth Bale
2024478,Wales,Denmark,102225,Gareth,Bale,5902,1,Goals,0,4,Wales,Attack ,Netherlands,Denmark,0,1.092962963,24,5,Gareth Bale
2024448,Wales,Switzerland,102225,Gareth,Bale,5847,1,Goals,0,3,Wales,Attack ,Azerbaijan ,Switzerland,0,1.082777778,24,21,Gareth Bale
2024468,Italy,Wales,250105617,Giacomo,Raspadori,1108,1,Goals,0,2,Italy,Attack,Italy,Wales,1,0.205185185,11,24,Giacomo Raspadori
2024442,Austria,North Macedonia,52148,Goran,Pandev,5777,1,Goals,1,1,North Macedonia,Attack ,Romania,Austria,0,1.069814815,13,1,Goran Pandev
2024445,North Macedonia,Netherlands,52148,Goran,Pandev,4201,1,Goals,0,3,North Macedonia,Attack ,Netherlands,Netherlands,0,0.777962963,13,12,Goran Pandev
2024444,Ukraine,North Macedonia,52148,Goran,Pandev,5761,1,Goals,0,4,North Macedonia,Attack ,Romania,Ukraine,0,1.066851852,13,23,Goran Pandev
2024470,Finland,Belgium,250064188,Hans,Vanaken,184,1,Goals,0,2,Belgium,Attacking Midfield ,Russia,Finland,0,0.034074074,2,7,Hans Vanaken
2024481,France,Switzerland,250002548,Haris,Seferovic,6202,1,Goals,2,1,Switzerland,Attack,Romania,France,0,1.148518519,21,8,Haris Seferovic
2024458,Italy,Switzerland,250002548,Haris,Seferovic,2821,1,Goals,0,3,Switzerland,Attack,Italy,Italy,0,0.522407407,21,11,Haris Seferovic
2024485,Switzerland,Spain,250002548,Haris,Seferovic,4920,1,Goals,0,2,Switzerland,Attack,Russia,Spain,0,0.911111111,21,19,Haris Seferovic
2024467,Switzerland,Turkey,250002548,Haris,Seferovic,4541,1,Goals,1,2,Switzerland,Attack,Azerbaijan,Turkey,0,0.840925926,21,22,Haris Seferovic
2024448,Wales,Switzerland,250002548,Haris,Seferovic,5137,1,Goals,0,3,Switzerland,Attack,Azerbaijan ,Wales,0,0.951296296,21,24,Haris Seferovic
2024471,Czech Republic,England,250016833,Harry,Kane,5596,1,Goals,0,2,England,Attack,England,Czech Republic,1,1.036296296,6,4,Harry Kane
2024451,England,Croatia,250016833,Harry,Kane,4893,1,Goals,0,2,England,Attack,England,Croatia,1,0.906111111,6,3,Harry Kane
2024490,England,Denmark,250016833,Harry,Kane,7878,1,Goals,1,1,England,Attack,England,Denmark,1,1.458888889,6,5,Harry Kane
2024484,England,Germany,250016833,Harry,Kane,5737,1,Goals,1,1,England,Attack,Germany,Germany,0,1.062407407,6,9,Harry Kane
2024461,England,Scotland,250016833,Harry,Kane,4433,1,Goals,0,1,England,Attack,England,Scotland,1,0.820925926,6,17,Harry Kane
2024491,Italy,England,250016833,Harry,Kane,8142,1,Goals,0,3,England,Attack,England,Italy,1,1.507777778,6,11,Harry Kane
2024487,Ukraine,England,250016833,Harry,Kane,4562,1,Goals,2,1,England,Attack,Italy,Ukraine,0,0.844814815,6,23,Harry Kane
2024468,Italy,Wales,250065203,Harry,Wilson,1157,1,Goals,0,2,Wales,Attack,Italy,Italy,0,0.214259259,24,11,Harry Wilson
2024478,Wales,Denmark,250065203,Harry,Wilson,1849,1,Goals,0,4,Wales,Attack,Netherlands,Denmark,0,0.342407407,24,5,Harry Wilson
2024442,Austria,North Macedonia,73471,Ivan,Trickovski,782,1,Goals,0,5,North Macedonia,Attack ,Romania,Austria,0,0.144814815,13,1,Ivan Trickovski
2024445,North Macedonia,Netherlands,73471,Ivan,Trickovski,3468,1,Goals,0,3,North Macedonia,Attack ,Netherlands,Netherlands,0,0.642222222,13,12,Ivan Trickovski
2024444,Ukraine,North Macedonia,73471,Ivan,Trickovski,634,1,Goals,0,4,North Macedonia,Attack ,Romania,Ukraine,0,0.117407407,13,23,Ivan Trickovski
2024471,Czech Republic,England,250042329,Jack,Grealish,4024,1,Goals,0,2,England ,Attacking Midfield ,England,Czech Republic,0,0.745185185,6,4,Jack Grealish
2024490,England,Denmark,250042329,Jack,Grealish,2787,1,Goals,0,3,England ,Attacking Midfield ,England,England,0,0.516111111,6,6,Jack Grealish
2024484,England,Germany,250042329,Jack,Grealish,1544,1,Goals,0,3,England ,Attacking Midfield ,Germany,England,0,0.285925926,6,6,Jack Grealish
2024461,England,Scotland,250042329,Jack,Grealish,1760,1,Goals,0,1,England ,Attacking Midfield ,England,England,0,0.325925926,6,6,Jack Grealish
2024491,Italy,England,250042329,Jack,Grealish,1574,1,Goals,0,3,England ,Attacking Midfield ,England,Italy,0,0.291481481,6,11,Jack Grealish
2024471,Czech Republic,England,250102216,Jadon,Sancho,597,1,Goals,0,2,England,Attack,England,Czech Republic,1,0.110555556,6,4,Jadon Sancho
2024491,Italy,England,250102216,Jadon,Sancho,198,1,Goals,0,3,England,Attack,England,Italy,1,0.036666667,6,11,Jadon Sancho
2024487,Ukraine,England,250102216,Jadon,Sancho,5611,1,Goals,0,4,England,Attack,Italy,Ukraine,0,1.039074074,6,23,Jadon Sancho
2024474,Sweden,Poland,250050494,Jakub,Swierczok,2043,1,Goals,0,4,Poland,Attack,Russia,Sweden,0,0.378333333,14,20,Jakub Swierczok
2024484,England,Germany,250124430,Jamal,Musiala,176,1,Goals,0,3,Germany,Attacking Midfield ,Germany,England,1,0.032592593,9,6,Jamal Musiala
2024475,Germany,Hungary,250124430,Jamal,Musiala,749,1,Goals,0,5,Germany,Attacking Midfield ,Germany,Hungary,1,0.138703704,9,10,Jamal Musiala
2024452,Scotland,Czech Republic,1909868,James,Forrest,958,1,Goals,0,2,Scotland,Attack,Scotland,Czech Republic,1,0.177407407,17,4,James Forrest
2024486,Belgium,Italy,250113142,Jeremy,Doku,5964,1,Goals,0,4,Belgium,Attack ,Germany,Italy,0,1.104444444,2,11,Jeremy Doku
2024470,Finland,Belgium,250113142,Jeremy,Doku,4575,1,Goals,0,2,Belgium,Attack ,Russia,Finland,0,0.847222222,2,7,Jeremy Doku
2024449,Denmark,Finland,250024153,Joel,Pohjanpalo,5154,1,Goals,1,1,Finland,Attack,Denmark ,Denmark,0,0.954444444,7,5,Joel Pohjanpalo
2024470,Finland,Belgium,250024153,Joel,Pohjanpalo,4240,1,Goals,0,2,Finland,Attack,Russia,Belgium,0,0.785185185,7,2,Joel Pohjanpalo
2024460,Finland,Russia,250024153,Joel,Pohjanpalo,420,1,Goals,0,2,Finland,Attack,Russia,Russia,0,0.077777778,7,16,Joel Pohjanpalo
2024449,Denmark,Finland,250089514,Jonas,Wind,3880,1,Goals,0,2,Denmark,Attack,Denmark ,Finland,0,0.718518519,5,7,Jonas Wind
2024490,England,Denmark,250089514,Jonas,Wind,1166,1,Goals,0,3,Denmark,Attack,England,England,0,0.215925926,5,6,Jonas Wind
2024462,Croatia,Czech Republic,250066132,Josip,Brekalo,2937,1,Goals,0,3,Croatia,Attack ,Scotland,Czech Republic,0,0.543888889,3,4,Josip Brekalo
2024482,Croatia,Spain,250066132,Josip,Brekalo,3312,1,Goals,0,8,Croatia,Attack ,Denmark,Spain,0,0.613333333,3,19,Josip Brekalo
2024451,England,Croatia,250066132,Josip,Brekalo,1482,1,Goals,0,2,Croatia,Attack ,England,England,0,0.274444444,3,6,Josip Brekalo
2024484,England,Germany,250087938,Kai,Havertz,5737,1,Goals,0,3,Germany,Attacking Midfield ,Germany,England,1,1.062407407,9,6,Kai Havertz
2024456,France,Germany,250087938,Kai,Havertz,4464,1,Goals,0,1,Germany,Attacking Midfield ,Germany,France,1,0.826666667,9,8,Kai Havertz
2024475,Germany,Hungary,250087938,Kai,Havertz,4141,1,Goals,1,1,Germany,Attacking Midfield ,Germany,Hungary,1,0.766851852,9,10,Kai Havertz
2024466,Portugal,Germany,250087938,Kai,Havertz,4520,1,Goals,1,1,Germany,Attacking Midfield ,Germany,Portugal,1,0.837037037,9,15,Kai Havertz
2024454,Poland,Slovakia,250079601,Kamil,Józwiak,5757,1,Goals,0,3,Poland,Attack,Russia,Slovakia,0,1.066111111,14,18,Kamil Józwiak
2024463,Spain,Poland,250079601,Kamil,Józwiak,5777,1,Goals,0,3,Poland,Attack,Spain,Spain,0,1.069814815,14,19,Kamil Józwiak
2024474,Sweden,Poland,250079601,Kamil,Józwiak,3839,1,Goals,0,4,Poland,Attack,Russia,Sweden,0,0.710925926,14,20,Kamil Józwiak
2024456,France,Germany,93321,Karim,Benzema,5343,1,Goals,0,1,France,Attack ,Germany,Germany,0,0.989444444,8,9,Karim Benzema
2024481,France,Switzerland,93321,Karim,Benzema,6022,1,Goals,2,1,France,Attack ,Romania,Switzerland,0,1.115185185,8,21,Karim Benzema
2024465,Hungary,France,93321,Karim,Benzema,4846,1,Goals,0,3,France,Attack ,Hungary,Hungary,0,0.897407407,8,10,Karim Benzema
2024476,Portugal,France,93321,Karim,Benzema,6018,1,Goals,2,1,France,Attack ,Hungary,Portugal,0,1.114444444,8,15,Karim Benzema
2024443,Netherlands,Austria,250075612,Karim,Onisiwo,675,1,Goals,0,3,Austria,Attack ,Netherlands,Netherlands,0,0.125,1,12,Karim Onisiwo
2024454,Poland,Slovakia,250083605,Karol,Swiderski,577,1,Goals,0,3,Poland,Attack,Russia,Slovakia,0,0.106851852,14,18,Karol Swiderski
2024463,Spain,Poland,250083605,Karol,Swiderski,4104,1,Goals,0,3,Poland,Attack,Spain,Spain,0,0.76,14,19,Karol Swiderski
2024474,Sweden,Poland,250083605,Karol,Swiderski,5882,1,Goals,0,4,Poland,Attack,Russia,Sweden,0,1.089259259,14,20,Karol Swiderski
2024488,Czech Republic,Denmark,250065453,Kasper,Dolberg,3731,1,Goals,1,1,Denmark,Attack ,Azerbaijan,Czech Republic,0,0.690925926,5,4,Kasper Dolberg
2024490,England,Denmark,250065453,Kasper,Dolberg,4021,1,Goals,0,3,Denmark,Attack ,England,England,0,0.74462963,5,6,Kasper Dolberg
2024469,Russia,Denmark,250065453,Kasper,Dolberg,1979,1,Goals,0,6,Denmark,Attack ,Denmark ,Russia,0,0.366481481,5,16,Kasper Dolberg
2024478,Wales,Denmark,250065453,Kasper,Dolberg,4261,1,Goals,2,1,Denmark,Attack ,Netherlands,Wales,0,0.789074074,5,24,Kasper Dolberg
2024486,Belgium,Italy,250008901,Kevin,De Bruyne,5964,1,Goals,0,4,Belgium,Attacking Midfield ,Germany,Italy,0,1.104444444,2,11,Kevin De Bruyne
2024479,Belgium,Portugal,250008901,Kevin,De Bruyne,3009,1,Goals,0,2,Belgium,Attacking Midfield ,Spain,Portugal,0,0.557222222,2,15,Kevin De Bruyne
2024459,Denmark,Belgium,250008901,Kevin,De Bruyne,3036,1,Goals,1,1,Belgium,Attacking Midfield ,Denmark ,Denmark,0,0.562222222,2,5,Kevin De Bruyne
2024470,Finland,Belgium,250008901,Kevin,De Bruyne,5507,1,Goals,0,2,Belgium,Attacking Midfield ,Russia,Finland,0,1.019814815,2,7,Kevin De Bruyne
2024472,Croatia,Scotland,250147581,Kevin,Nisbet,656,1,Goals,0,5,Scotland,Attack,Scotland,Croatia,1,0.121481481,17,3,Kevin Nisbet
2024461,England,Scotland,250147581,Kevin,Nisbet,416,1,Goals,0,1,Scotland,Attack,England,England,0,0.077037037,17,6,Kevin Nisbet
2024452,Scotland,Czech Republic,250147581,Kevin,Nisbet,950,1,Goals,0,2,Scotland,Attack,Scotland,Czech Republic,1,0.175925926,17,4,Kevin Nisbet
2024475,Germany,Hungary,250118293,Kevin,Varga,771,1,Goals,0,5,Hungary,Attack ,Germany,Germany,0,0.142777778,10,9,Kevin Varga
2024455,Hungary,Portugal,250118293,Kevin,Varga,464,1,Goals,0,3,Hungary,Attack ,Hungary,Portugal,1,0.085925926,10,15,Kevin Varga
2024456,France,Germany,250023705,Kevin,Volland,664,1,Goals,0,1,Germany,Attack,Germany,France,1,0.122962963,9,8,Kevin Volland
2024475,Germany,Hungary,250023705,Kevin,Volland,732,1,Goals,0,5,Germany,Attack,Germany,Hungary,1,0.135555556,9,10,Kevin Volland
2024468,Italy,Wales,250130512,Kieffer,Moore,2031,1,Goals,0,2,Wales,Attack,Italy,Italy,0,0.376111111,24,11,Kieffer Moore
2024478,Wales,Denmark,250130512,Kieffer,Moore,4755,1,Goals,0,4,Wales,Attack,Netherlands,Denmark,0,0.880555556,24,5,Kieffer Moore
2024448,Wales,Switzerland,250130512,Kieffer,Moore,5847,1,Goals,1,1,Wales,Attack,Azerbaijan ,Switzerland,0,1.082777778,24,21,Kieffer Moore
2024481,France,Switzerland,250054949,Kingsley,Coman,4222,1,Goals,0,5,France,Attack,Romania,Switzerland,0,0.781851852,8,21,Kingsley Coman
2024476,Portugal,France,250054949,Kingsley,Coman,1788,1,Goals,0,3,France,Attack,Hungary,Portugal,0,0.331111111,8,15,Kingsley Coman
2024456,France,Germany,250076574,Kylian,Mbappé,5947,1,Goals,0,1,France,Attack,Germany,Germany,0,1.101296296,8,9,Kylian Mbappé
2024481,France,Switzerland,250076574,Kylian,Mbappé,7712,1,Goals,0,5,France,Attack,Romania,Switzerland,0,1.428148148,8,21,Kylian Mbappé
2024465,Hungary,France,250076574,Kylian,Mbappé,5996,1,Goals,0,3,France,Attack,Hungary,Hungary,0,1.11037037,8,10,Kylian Mbappé
2024476,Portugal,France,250076574,Kylian,Mbappé,6018,1,Goals,0,3,France,Attack,Hungary,Portugal,0,1.114444444,8,15,Kylian Mbappé
2024475,Germany,Hungary,250023225,László,Kleinheisler,5401,1,Goals,0,5,Hungary,Attacking Midfield ,Germany,Germany,0,1.000185185,10,9,László Kleinheisler
2024465,Hungary,France,250023225,László,Kleinheisler,5306,1,Goals,0,3,Hungary,Attacking Midfield ,Hungary,France,1,0.982592593,10,8,László Kleinheisler
2024455,Hungary,Portugal,250023225,László,Kleinheisler,4703,1,Goals,0,3,Hungary,Attacking Midfield ,Hungary,Portugal,1,0.870925926,10,15,László Kleinheisler
2024470,Finland,Belgium,250023009,Leandro,Trossard,4563,1,Goals,0,2,Belgium,Attack,Russia,Finland,0,0.845,2,7,Leandro Trossard
2024484,England,Germany,250063984,Leroy,Sané,429,1,Goals,0,3,Germany,Attack,Germany,England,1,0.079444444,9,6,Leroy Sané
2024456,France,Germany,250063984,Leroy,Sané,1483,1,Goals,0,1,Germany,Attack,Germany,France,1,0.27462963,9,8,Leroy Sané
2024475,Germany,Hungary,250063984,Leroy,Sané,5765,1,Goals,0,5,Germany,Attack,Germany,Hungary,1,1.067592593,9,10,Leroy Sané
2024466,Portugal,Germany,250063984,Leroy,Sané,427,1,Goals,0,5,Germany,Attack,Germany,Portugal,1,0.079074074,9,15,Leroy Sané
2024486,Belgium,Italy,250026037,Lorenzo,Insigne,4848,1,Goals,1,1,Italy,Attack ,Germany,Belgium,0,0.897777778,11,2,Lorenzo Insigne
2024477,Italy,Austria,250026037,Lorenzo,Insigne,6935,1,Goals,0,4,Italy,Attack ,England,Austria,0,1.284259259,11,1,Lorenzo Insigne
2024491,Italy,England,250026037,Lorenzo,Insigne,6037,1,Goals,0,3,Italy,Attack ,England,England,0,1.117962963,11,6,Lorenzo Insigne
2024489,Italy,Spain,250026037,Lorenzo,Insigne,5079,1,Goals,0,3,Italy,Attack ,England,Spain,0,0.940555556,11,19,Lorenzo Insigne
2024458,Italy,Switzerland,250026037,Lorenzo,Insigne,4254,1,Goals,0,3,Italy,Attack ,Italy,Switzerland,1,0.787777778,11,21,Lorenzo Insigne
2024447,Turkey,Italy,250026037,Lorenzo,Insigne,4864,1,Goals,1,1,Italy,Attack ,Italy,Turkey,1,0.900740741,11,22,Lorenzo Insigne
2024477,Italy,Austria,250024351,Louis,Schaub,969,1,Goals,0,4,Austria,Attacking Midfield ,England,Italy,0,0.179444444,1,11,Louis Schaub
2024462,Croatia,Czech Republic,250098468,Luka,Ivanušec,2862,1,Goals,0,3,Croatia,Attacking Midfield ,Scotland,Czech Republic,0,0.53,3,4,Luka Ivanušec
2024472,Croatia,Scotland,250098468,Luka,Ivanušec,1092,1,Goals,0,5,Croatia,Attacking Midfield ,Scotland,Scotland,0,0.202222222,3,17,Luka Ivanušec
2024482,Croatia,Spain,250098468,Luka,Ivanušec,482,1,Goals,0,8,Croatia,Attacking Midfield ,Denmark,Spain,0,0.089259259,3,19,Luka Ivanušec
2024454,Poland,Slovakia,250058722,Lukáš,Haraslín,5259,1,Goals,0,3,Slovakia,Attack,Russia,Poland,0,0.973888889,18,14,Lukáš Haraslín
2024473,Slovakia,Spain,250058722,Lukáš,Haraslín,4364,1,Goals,0,4,Slovakia,Attack,Spain,Spain,0,0.808148148,18,19,Lukáš Haraslín
2024464,Sweden,Slovakia,250058722,Lukáš,Haraslín,1921,1,Goals,0,2,Slovakia,Attack,Russia,Sweden,0,0.355740741,18,20,Lukáš Haraslín
2024443,Netherlands,Austria,250005343,Luuk,de Jong,789,1,Goals,0,3,Netherlands,Attack ,Netherlands,Austria,1,0.146111111,12,1,Luuk de Jong
2024441,Netherlands,Ukraine,250005343,Luuk,de Jong,448,1,Goals,0,6,Netherlands,Attack ,Netherlands,Ukraine,1,0.082962963,12,23,Luuk de Jong
2024472,Croatia,Scotland,250143241,Lyndon,Dykes,5814,1,Goals,0,5,Scotland,Attack ,Scotland,Croatia,1,1.076666667,17,3,Lyndon Dykes
2024461,England,Scotland,250143241,Lyndon,Dykes,5530,1,Goals,0,1,Scotland,Attack ,England,England,0,1.024074074,17,6,Lyndon Dykes
2024452,Scotland,Czech Republic,250143241,Lyndon,Dykes,4808,1,Goals,0,2,Scotland,Attack ,Scotland,Czech Republic,1,0.89037037,17,4,Lyndon Dykes
2024453,Spain,Sweden,97688,Marcus,Berg,4143,1,Goals,0,1,Sweden,Attack ,Spain,Spain,0,0.767222222,20,19,Marcus Berg
2024474,Sweden,Poland,97688,Marcus,Berg,1634,1,Goals,0,4,Sweden,Attack ,Russia,Poland,0,0.302592593,20,14,Marcus Berg
2024464,Sweden,Slovakia,97688,Marcus,Berg,3836,1,Goals,0,2,Sweden,Attack ,Russia,Slovakia,0,0.71037037,20,18,Marcus Berg
2024483,Sweden,Ukraine,97688,Marcus,Berg,1979,1,Goals,0,4,Sweden,Attack ,Scotland,Ukraine,0,0.366481481,20,23,Marcus Berg
2024449,Denmark,Finland,250112095,Marcus,Forss,613,1,Goals,0,2,Finland,Attack,Denmark ,Denmark,0,0.113518519,7,5,Marcus Forss
2024470,Finland,Belgium,250112095,Marcus,Forss,170,1,Goals,0,2,Finland,Attack,Russia,Belgium,0,0.031481481,7,2,Marcus Forss
2024471,Czech Republic,England,250088246,Marcus,Rashford,1589,1,Goals,0,2,England,Attack,England,Czech Republic,1,0.294259259,6,4,Marcus Rashford
2024451,England,Croatia,250088246,Marcus,Rashford,1458,1,Goals,0,2,England,Attack,England,Croatia,1,0.27,6,3,Marcus Rashford
2024461,England,Scotland,250088246,Marcus,Rashford,1096,1,Goals,0,1,England,Attack,England,Scotland,1,0.202962963,6,17,Marcus Rashford
2024491,Italy,England,250088246,Marcus,Rashford,213,1,Goals,0,3,England,Attack,England,Italy,1,0.039444444,6,11,Marcus Rashford
2024487,Ukraine,England,250088246,Marcus,Rashford,1545,1,Goals,0,4,England,Attack,Italy,Ukraine,0,0.286111111,6,23,Marcus Rashford
2024481,France,Switzerland,250068805,Marcus,Thuram,606,1,Goals,0,5,France,Attack,Romania,Switzerland,0,0.112222222,8,21,Marcus Thuram
2024481,France,Switzerland,102130,Mario,Gavranovic,3180,1,Goals,1,3,Switzerland,Attack,Romania,France,0,0.588888889,21,8,Mario Gavranovic
2024458,Italy,Switzerland,102130,Mario,Gavranovic,2883,1,Goals,0,3,Switzerland,Attack,Italy,Italy,0,0.533888889,21,11,Mario Gavranovic
2024485,Switzerland,Spain,102130,Mario,Gavranovic,2723,1,Goals,0,2,Switzerland,Attack,Russia,Spain,0,0.504259259,21,19,Mario Gavranovic
2024467,Switzerland,Turkey,102130,Mario,Gavranovic,1137,1,Goals,0,4,Switzerland,Attack,Azerbaijan,Turkey,0,0.210555556,21,22,Mario Gavranovic
2024448,Wales,Switzerland,102130,Mario,Gavranovic,710,1,Goals,0,3,Switzerland,Attack,Azerbaijan ,Wales,0,0.131481481,21,24,Mario Gavranovic
2024482,Croatia,Spain,250042631,Mario,Pašalic,2971,1,Goals,1,1,Croatia,Attacking Midfield ,Denmark,Spain,0,0.550185185,3,19,Mario Pašalic
2024451,England,Croatia,250042631,Mario,Pašalic,599,1,Goals,0,2,Croatia,Attacking Midfield ,England,England,0,0.110925926,3,6,Mario Pašalic
2024442,Austria,North Macedonia,1903428,Marko,Arnautovic,2173,1,Goals,1,1,Austria,Attack,Romania,North Macedonia,0,0.402407407,1,13,Marko Arnautovic
2024477,Italy,Austria,1903428,Marko,Arnautovic,6183,1,Goals,0,4,Austria,Attack,England,Italy,0,1.145,1,11,Marko Arnautovic
2024446,Ukraine,Austria,1903428,Marko,Arnautovic,5596,1,Goals,0,2,Austria,Attack,Romania,Ukraine,0,1.036296296,1,23,Marko Arnautovic
2024488,Czech Republic,Denmark,250013677,Martin,Braithwaite,5966,1,Goals,0,4,Denmark,Attack ,Azerbaijan,Czech Republic,0,1.104814815,5,4,Martin Braithwaite
2024459,Denmark,Belgium,250013677,Martin,Braithwaite,5807,1,Goals,0,4,Denmark,Attack ,Denmark ,Belgium,0,1.07537037,5,2,Martin Braithwaite
2024449,Denmark,Finland,250013677,Martin,Braithwaite,5768,1,Goals,0,2,Denmark,Attack ,Denmark ,Finland,0,1.068148148,5,7,Martin Braithwaite
2024490,England,Denmark,250013677,Martin,Braithwaite,7878,1,Goals,0,3,Denmark,Attack ,England,England,0,1.458888889,5,6,Martin Braithwaite
2024469,Russia,Denmark,250013677,Martin,Braithwaite,5147,1,Goals,0,6,Denmark,Attack ,Denmark ,Russia,0,0.953148148,5,16,Martin Braithwaite
2024478,Wales,Denmark,250013677,Martin,Braithwaite,5902,1,Goals,1,2,Denmark,Attack ,Netherlands,Wales,0,1.092962963,5,24,Martin Braithwaite
2024451,England,Croatia,250076240,Mason,Mount,5676,1,Goals,0,2,England,Attacking Midfield ,England,Croatia,1,1.051111111,6,3,Mason Mount
2024490,England,Denmark,250076240,Mason,Mount,6098,1,Goals,0,3,England,Attacking Midfield ,England,Denmark,1,1.129259259,6,5,Mason Mount
2024461,England,Scotland,250076240,Mason,Mount,5530,1,Goals,0,1,England,Attacking Midfield ,England,Scotland,1,1.024074074,6,17,Mason Mount
2024491,Italy,England,250076240,Mason,Mount,6567,1,Goals,0,3,England,Attacking Midfield ,England,Italy,1,1.216111111,6,11,Mason Mount
2024487,Ukraine,England,250076240,Mason,Mount,5611,1,Goals,0,4,England,Attacking Midfield ,Italy,Ukraine,0,1.039074074,6,23,Mason Mount
2024488,Czech Republic,Denmark,1909688,Matej,Vydra,1035,1,Goals,0,4,Czech Republic,Attack,Azerbaijan,Denmark,0,0.191666667,4,5,Matej Vydra
2024471,Czech Republic,England,1909688,Matej,Vydra,589,1,Goals,0,2,Czech Republic,Attack,England,England,0,0.109074074,4,6,Matej Vydra
2024452,Scotland,Czech Republic,1909688,Matej,Vydra,1378,1,Goals,0,2,Czech Republic,Attack,Scotland,Scotland,0,0.255185185,4,17,Matej Vydra
2024477,Italy,Austria,250121401,Matteo,Pessina,3654,1,Goals,1,1,Italy,Attacking Midfield ,England,Austria,0,0.676666667,11,1,Matteo Pessina
2024489,Italy,Spain,250121401,Matteo,Pessina,3017,1,Goals,0,3,Italy,Attacking Midfield ,England,Spain,0,0.558703704,11,19,Matteo Pessina
2024458,Italy,Switzerland,250121401,Matteo,Pessina,434,1,Goals,0,3,Italy,Attacking Midfield ,Italy,Switzerland,1,0.08037037,11,21,Matteo Pessina
2024468,Italy,Wales,250121401,Matteo,Pessina,5175,1,Goals,1,1,Italy,Attacking Midfield ,Italy,Wales,1,0.958333333,11,24,Matteo Pessina
2024443,Netherlands,Austria,250024860,Memphis,Depay,4947,1,Goals,1,1,Netherlands,Attack ,Netherlands,Austria,1,0.916111111,12,1,Memphis Depay
2024480,Netherlands,Czech Republic,250024860,Memphis,Depay,5905,1,Goals,0,3,Netherlands,Attack ,Hungary,Czech Republic,0,1.093518519,12,4,Memphis Depay
2024441,Netherlands,Ukraine,250024860,Memphis,Depay,5486,1,Goals,0,6,Netherlands,Attack ,Netherlands,Ukraine,1,1.015925926,12,23,Memphis Depay
2024445,North Macedonia,Netherlands,250024860,Memphis,Depay,4043,1,Goals,1,2,Netherlands,Attack ,Netherlands,North Macedonia,1,0.748703704,12,13,Memphis Depay
2024442,Austria,North Macedonia,250023832,Michael,Gregoritsch,2188,1,Goals,1,1,Austria,Attack,Romania,North Macedonia,0,0.405185185,1,13,Michael Gregoritsch
2024477,Italy,Austria,250023832,Michael,Gregoritsch,969,1,Goals,0,4,Austria,Attack,England,Italy,0,0.179444444,1,11,Michael Gregoritsch
2024443,Netherlands,Austria,250023832,Michael,Gregoritsch,3722,1,Goals,0,3,Austria,Attack,Netherlands,Netherlands,0,0.689259259,1,12,Michael Gregoritsch
2024462,Croatia,Czech Republic,250029287,Michael,Krmencík,1123,1,Goals,0,3,Czech Republic,Attack ,Scotland,Croatia,0,0.207962963,4,3,Michael Krmencík
2024488,Czech Republic,Denmark,250029287,Michael,Krmencík,3063,1,Goals,0,4,Czech Republic,Attack ,Azerbaijan,Denmark,0,0.567222222,4,5,Michael Krmencík
2024480,Netherlands,Czech Republic,250029287,Michael,Krmencík,280,1,Goals,0,3,Czech Republic,Attack ,Hungary,Netherlands,0,0.051851852,4,12,Michael Krmencík
2024452,Scotland,Czech Republic,250029287,Michael,Krmencík,477,1,Goals,0,2,Czech Republic,Attack ,Scotland,Scotland,0,0.088333333,4,17,Michael Krmencík
2024454,Poland,Slovakia,107472,Michal,Duriš,497,1,Goals,0,3,Slovakia,Attack ,Russia,Poland,0,0.092037037,18,14,Michal Duriš
2024473,Slovakia,Spain,107472,Michal,Duriš,2957,1,Goals,0,4,Slovakia,Attack ,Spain,Slovakia,0,0.547592593,18,18,Michal Duriš
2024464,Sweden,Slovakia,107472,Michal,Duriš,734,1,Goals,0,2,Slovakia,Attack ,Russia,Sweden,0,0.135925926,18,20,Michal Duriš
2024470,Finland,Belgium,250038932,Michy,Batshuayi,1116,1,Goals,0,2,Belgium,Attack ,Russia,Finland,0,0.206666667,2,7,Michy Batshuayi
2024482,Croatia,Spain,250097180,Mikel,Oyarzabal,2438,1,Goals,1,1,Spain,Attack,Denmark,Croatia,0,0.451481481,19,3,Mikel Oyarzabal
