,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[114],-0.007378063,0.379876417,0.003101678,0.006989091,-0.832359236,-0.147088469,-0.000348211,0.142198339,0.797389652
delta[115],-0.001764897,0.378947453,0.003094093,0.006380605,-0.823965611,-0.143754588,-0.001769853,0.141308666,0.803620581
delta[116],0.008493193,0.374662324,0.003059105,0.006350598,-0.760156157,-0.138525354,0.002492822,0.145676007,0.840000987
delta[117],-0.00417204,0.401630444,0.003279299,0.006841657,-0.835753321,-0.142491073,0.001594697,0.142108236,0.793204349
delta[118],0.007082107,0.391370628,0.003195528,0.006222933,-0.807504029,-0.139155644,0.00274032,0.142678922,0.826602992
delta[119],0.009409466,0.389766414,0.003182429,0.00590445,-0.809403013,-0.140077927,0.003485311,0.148033234,0.82572583
delta[120],0.000216267,0.372805741,0.003043946,0.006003879,-0.790117166,-0.142466743,0.001781169,0.142417033,0.789082013
delta[121],0.002570239,0.390852078,0.003191294,0.007869066,-0.796736118,-0.140022394,0.00382575,0.14780046,0.826516034
delta[122],0.009890045,0.407020167,0.003323306,0.006787696,-0.803727395,-0.135810808,0.003139803,0.151076349,0.86396429
delta[123],-0.003581971,0.391616033,0.003197532,0.006911226,-0.84493902,-0.147601716,-0.000455654,0.140836658,0.831678394
delta[124],0.001415055,0.420563596,0.003433887,0.00997991,-0.831748999,-0.139596663,0.005160587,0.148355609,0.849598807
delta[125],0.011727384,0.394468835,0.003220825,0.008521772,-0.759108728,-0.139797648,0.001032872,0.142280431,0.872235086
delta[126],0.005042787,0.395289052,0.003227522,0.006241201,-0.801828846,-0.140993668,0.000673076,0.146967065,0.828791778
delta[127],0.00795066,0.379937201,0.003102174,0.006969944,-0.77141515,-0.139512352,0.000876285,0.147596807,0.822626027
delta[128],0.00289016,0.377420536,0.003081626,0.005740995,-0.807140851,-0.141576436,0.002985606,0.145840237,0.780291782
delta[129],-0.003450897,0.395596757,0.003230034,0.007736056,-0.825571345,-0.138845661,0.001580772,0.144010651,0.800309816
delta[130],-0.000479062,0.395916544,0.003232645,0.005412432,-0.82262995,-0.141657888,0.000548338,0.142761003,0.797262402
delta[131],0.012679154,0.396589058,0.003238136,0.006411029,-0.796195257,-0.136352934,0.006027878,0.148492284,0.844186048
delta[132],0.007734077,0.382304028,0.003121499,0.005255903,-0.779374422,-0.137784187,0.003519819,0.145062896,0.861019047
delta[133],0.0179965,0.388069806,0.003168577,0.007312817,-0.723063411,-0.138812807,0.004331262,0.149587158,0.838190066
delta[134],0.008333068,0.401023359,0.003274342,0.007760235,-0.814278647,-0.147582592,-0.000743939,0.143672894,0.867144239
delta[135],-0.005538453,0.402361505,0.003285268,0.00671452,-0.81928903,-0.143802163,-0.000143973,0.141599209,0.808604668
delta[136],0.012132783,0.397666144,0.00324693,0.006266368,-0.765115547,-0.137311337,0.002567443,0.151100889,0.879583973
delta[137],-0.000868337,0.384263527,0.003137499,0.006519209,-0.782975473,-0.145434802,8.16E-05,0.138090167,0.77751986
delta[138],0.008097103,0.378842452,0.003093236,0.007234158,-0.763521578,-0.143861078,0.000699223,0.144905708,0.835031359
delta[139],-0.001629157,0.388434243,0.003171552,0.006569148,-0.772364338,-0.143428939,-0.0016545,0.142145093,0.794036766
delta[140],0.003611805,0.372715669,0.003043211,0.004631181,-0.794855116,-0.136978234,0.004948365,0.144895926,0.817807778
delta[141],0.005332858,0.384724633,0.003141263,0.005062102,-0.78277131,-0.139996318,-0.00099749,0.148249891,0.829060679
delta[142],-0.001341165,0.379617569,0.003099564,0.004769735,-0.782551266,-0.141267308,0.001367978,0.141762557,0.769530701
delta[143],0.00908703,0.394820402,0.003223695,0.005854833,-0.812414574,-0.131790366,0.008504165,0.147512859,0.844396185
delta[144],-0.010834371,0.392746739,0.003206764,0.008493183,-0.828483325,-0.145265864,-0.003555726,0.139189802,0.798845369
delta[145],0.004899293,0.369708644,0.003018658,0.005198173,-0.763093347,-0.137393311,0.003712146,0.142943804,0.816864682
delta[146],0.014966396,0.387539632,0.003164248,0.006874827,-0.768390762,-0.137650191,0.003074242,0.149607561,0.875989197
delta[147],-0.004067383,0.379365798,0.003097509,0.005006685,-0.780886805,-0.143367822,0.001827982,0.143039524,0.787652921
delta[148],-0.000775115,0.378938583,0.003094021,0.0055151,-0.785427047,-0.149082908,-0.003525099,0.140158928,0.803992685
delta[149],0.000656458,0.384355771,0.003138252,0.007251318,-0.80405923,-0.138398092,0.001894637,0.144497101,0.798821378
delta[150],0.009055711,0.374040097,0.003054025,0.005978723,-0.78015079,-0.137666997,0.004390377,0.146204971,0.802834784
delta[151],0.009836793,0.413613751,0.003377142,0.008755135,-0.820398393,-0.143072008,1.69E-06,0.14297328,0.861184369
delta[152],0.003453235,0.382556078,0.003123557,0.006617173,-0.766487905,-0.145658952,-0.000448045,0.144288966,0.809727189
delta[153],0.000556429,0.372801148,0.003043909,0.005397415,-0.807026202,-0.142145636,-0.000528957,0.143715115,0.789402432
delta[154],-0.008166496,0.402024757,0.003282518,0.010411149,-0.819211856,-0.140722295,0.000832453,0.146327663,0.75546297
delta[155],-0.000665971,0.385620535,0.003148578,0.005508287,-0.805631648,-0.14275678,0.000680813,0.146012117,0.789203017
delta[156],0.004358239,0.377163561,0.003079528,0.005720375,-0.814423233,-0.139897371,0.002639953,0.147209807,0.836307233
delta[157],-0.007012906,0.389552206,0.00318068,0.00636728,-0.819555614,-0.146084523,-0.002950299,0.138922505,0.80411425
delta[158],-0.001413139,0.399479348,0.003261735,0.00892902,-0.804047569,-0.13764448,0.003511632,0.144007273,0.811732905
delta[159],-0.002717471,0.394550393,0.00322149,0.006034308,-0.844567733,-0.14957051,-0.000351063,0.143018996,0.835578589
delta[160],0.000482893,0.383799229,0.003133708,0.00602092,-0.791315685,-0.143345401,0.001162155,0.145113024,0.80356609
delta[161],-0.008236047,0.442174452,0.003610339,0.015662999,-0.84710278,-0.142488238,-0.002139456,0.141882709,0.830804107
delta[162],0.000310323,0.375799305,0.003068388,0.007598172,-0.777573972,-0.144748254,-0.002427389,0.138859775,0.78951082
delta[163],0.00280682,0.409890459,0.003346742,0.008813392,-0.830381943,-0.140431339,0.002034002,0.145371552,0.852840774
delta[164],0.009060445,0.393375788,0.0032119,0.009975654,-0.789637402,-0.138584027,0.00026888,0.147836523,0.848914512
